id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5624807,LuxuryBRPrimeLocationMintoManhattan,15775091,Asaf,Brooklyn,Crown Heights,40.6701,-73.95714,Entire home/apt,170,30,2,6/11/17,0.03,1,0,0,
5557684,PrivateRmBathinFabBrickstone,9035762,Laura & Tim,Brooklyn,Bushwick,40.69087,-73.91598,Private room,75,1,8,1/1/17,0.1,1,339,0,
5558242,SunnyParkSlopeStudioBrownstone,16548032,Galya,Brooklyn,Park Slope,40.67004,-73.97437,Entire home/apt,90,30,4,6/23/17,0.05,1,0,0,
5626601,EasyTouristrestingplace,29161738,Gerardo,Manhattan,Harlem,40.82831,-73.94919,Private room,55,30,7,6/12/16,0.1,1,0,0,
5803068,AFFORDABLECOZYPRIVATEROOM,16151285,Carol,Bronx,Williamsbridge,40.88039,-73.84798,Private room,45,30,31,1/1/22,0.37,6,296,3,
5804170,QueensWoodsideNY,30063582,Vic,Queens,Woodside,40.74954,-73.90383,Private room,37,30,0,,,1,0,0,
5628539,GREATBEDAPTMMADISONAVEINNEWYORKCITY,24715671,Julia,Manhattan,Flatiron District,40.74138,-73.9835,Entire home/apt,500,30,15,12/12/19,0.18,6,337,0,
5558596,CozyandWarmbedroom,28473177,Niki,Manhattan,Upper West Side,40.77313,-73.98024,Entire home/apt,122,30,52,1/19/20,0.6,1,178,0,
5631916,OneBedroomUpperEastSide,14358525,Pierre-Hubert,Manhattan,Upper East Side,40.77048,-73.955,Entire home/apt,193,30,0,,,1,0,0,
5562962,Lovelyuppereastsidestudio,1389487,Lina,Manhattan,Upper East Side,40.77389,-73.94956,Entire home/apt,156,30,15,6/22/17,0.17,1,0,0,
5567220,Spaciousbedroominamodernbldg,27201435,Svetlana,Manhattan,East Harlem,40.79844,-73.94009,Entire home/apt,106,30,32,5/25/16,0.37,1,0,0,
5804184,Dreamybelltowerroominhugeloft,30112106,John,Brooklyn,Bedford-Stuyvesant,40.69885,-73.93885,Private room,45,30,18,12/30/20,0.21,1,0,0,
5804451,ThePerfectStudioinBrooklyn,13501779,Alex,Brooklyn,Crown Heights,40.67025,-73.95206,Entire home/apt,55,30,14,2/26/19,0.16,2,0,0,
5637556,HUGEONEBEDAPARTMENTTIMESSQWESTTH,914838,Lior,Manhattan,Hell's Kitchen,40.76381,-73.99501,Entire home/apt,79,30,1,5/5/15,0.01,9,365,0,
5805561,CozyChelseaCarriageHouseApt,19390428,Ardeana,Manhattan,Chelsea,40.74318,-74.0027,Entire home/apt,240,30,0,,,1,0,0,
5567361,ModernAptVibrantNeighborhood,16910623,Tami,Brooklyn,Prospect-Lefferts Gardens,40.65534,-73.95993,Entire home/apt,121,3,435,6/1/22,5.03,1,199,65,
5640394,AiryBrightBushwickAptWViews,240584,Aswini,Brooklyn,Bushwick,40.69918,-73.93765,Entire home/apt,100,30,28,12/18/18,0.32,1,0,0,
5567401,BrightBRwbalconiesroofdeck,134936,April,Brooklyn,Williamsburg,40.70743,-73.94832,Entire home/apt,99,25,24,3/25/17,0.28,1,0,0,
5806416,SohoNolitaBestLocationLargeBDRM,12484957,Marina,Manhattan,Nolita,40.72294,-73.99479,Entire home/apt,270,4,135,12/15/19,1.55,1,0,0,
5647213,ExperienceBrownstoneBrooklynComfyRoomyBR,148610928,Andrew,Brooklyn,Bedford-Stuyvesant,40.68337,-73.92668,Entire home/apt,130,4,60,3/23/20,1.04,1,42,0,
5806687,ComfortablebedroominBushwick,18060780,Jessica,Brooklyn,Bushwick,40.69611,-73.92258,Private room,65,30,1,5/5/15,0.01,1,0,0,
5569464,SunfilledapartmentinGreenpoint,2729850,Alienor,Brooklyn,Greenpoint,40.72658,-73.94031,Entire home/apt,125,30,0,,,1,0,0,
5579147,BrightBigbedroominParkSlope,10054163,Jaclyn,Brooklyn,South Slope,40.66582,-73.98399,Entire home/apt,155,30,1,4/9/15,0.01,1,0,0,
5649163,Sundrenchedbedminsfromsubway,643512,Kizzy,Brooklyn,Bedford-Stuyvesant,40.68546,-73.95086,Entire home/apt,165,30,9,1/3/22,0.12,2,276,3,
5579240,CharmingbrnearAirtranLIRR,17523196,Diane,Queens,Jamaica,40.69461,-73.79604,Entire home/apt,72,9,28,5/10/22,0.83,1,101,8,
5580236,MakeOurHomeYourHome,19512999,Bennett,Manhattan,Upper West Side,40.80174,-73.96612,Entire home/apt,325,31,2,9/14/15,0.02,1,0,0,
5806817,SleepinginNYClikehome,29817997,Alberto Y Candela,Queens,Rego Park,40.72879,-73.856232,Private room,65,30,142,10/25/20,1.64,2,246,0,
5649580,thflLargePrivateRoomCentralParkRooftop,29278028,Alexis,Manhattan,Upper East Side,40.77591,-73.95754,Private room,225,3,81,5/29/22,0.94,4,167,25,
5806829,LOVELYAPARTMENTBIGLIVINGROOM,4473420,Sophiane,Brooklyn,Boerum Hill,40.68821,-73.9903,Private room,120,30,0,,,1,0,0,
5811500,CozyNestMinutesfromManhattan,2558779,Marina,Queens,Ridgewood,40.70299,-73.90543,Private room,50,7,65,5/28/22,0.76,2,89,4,
5580648,SunnyPrivateRoomTrendyNeighborhood,21497854,Meaghan,Brooklyn,Bushwick,40.70007,-73.92151,Private room,45,30,13,8/17/15,0.15,1,0,0,
5581272,HomeForMedicalProfessionalsHorripilation,26377263,Stat,Queens,Far Rockaway,40.5963,-73.75593,Private room,47,6,9,12/4/21,0.11,53,176,2,
5649623,LuxBedBathCentralParkViews,836168,Henry,Manhattan,Upper West Side,40.77482,-73.98606,Entire home/apt,2000,30,9,10/19/15,0.1,11,364,0,
5821886,SunnyPrivateWilliamsburgBDApt,10553573,William,Brooklyn,Williamsburg,40.71122,-73.95602,Entire home/apt,210,30,3,7/1/15,0.04,1,0,0,
5651944,thflPrivateSuiteBathCentralPark,29278028,Alexis,Manhattan,Upper East Side,40.77671,-73.9565,Private room,225,3,64,7/30/21,0.74,4,25,2,
5652403,RoominCleanQuietFunkySpace,3999695,Sarah,Brooklyn,Bedford-Stuyvesant,40.69535,-73.9364,Private room,475,30,1,9/26/15,0.01,1,0,0,
5823337,BeautifulBRUpperWestSide,30224326,Matthew,Manhattan,Morningside Heights,40.80652,-73.96226,Entire home/apt,150,30,2,8/11/16,0.03,1,0,0,
5956257,PrivateProspectParkBedandBath,30918671,Conor,Brooklyn,Prospect-Lefferts Gardens,40.66149,-73.95222,Private room,60,30,0,,,1,0,0,
5965198,PrivateVintageLShapedStudio,1566167,Elizabeth,Brooklyn,Kensington,40.63599,-73.97229,Entire home/apt,68,30,30,3/31/21,0.35,1,208,0,
5652542,SpaciousQuietbdrmonthePark,29279330,Sarah,Manhattan,Inwood,40.85988,-73.93143,Entire home/apt,115,30,34,6/28/17,0.4,1,0,0,
5965946,GorgMasterBrBasociallydistancedbuilding,4308068,Crystal,Brooklyn,Bushwick,40.69968,-73.91319,Entire home/apt,128,10,73,5/24/22,0.88,1,82,18,
5652946,SunnyBedroomNearProspectPark,19233353,Kallie,Brooklyn,Prospect-Lefferts Gardens,40.65738,-73.95893,Private room,45,30,6,10/15/18,0.07,2,0,0,
5825911,StunningBrooklynbrownstoneminstoManhattan,22627992,Ed,Brooklyn,Park Slope,40.6772,-73.97604,Entire home/apt,450,6,14,12/12/19,0.16,1,0,0,
5656458,QuietCobbleHillGemBRDuplex,16091512,Ana,Brooklyn,Cobble Hill,40.68722,-73.99701,Entire home/apt,240,5,10,2/25/16,0.12,1,0,0,
5969719,LargeSunnyRoomnearManhattan,10685632,Ahmet,Queens,Sunnyside,40.7385,-73.92413,Private room,60,30,45,12/6/16,0.52,1,0,0,
5661603,bedroomhomeinBrooklyn,27755788,Gian-Murray,Brooklyn,Park Slope,40.67762,-73.97537,Entire home/apt,145,30,1,8/26/18,0.02,1,0,0,
5826468,Largebedbathwprivatepatio,27894798,Aya,Manhattan,East Harlem,40.79552,-73.94231,Entire home/apt,200,30,1,6/17/17,0.02,1,0,0,
5661631,HomeForMedicalProfessionalsInterfaith,26377263,Stat,Brooklyn,Bedford-Stuyvesant,40.67809,-73.93649,Private room,48,6,0,,,53,324,0,
5831012,SpaciousbedroominOversizedApt,1409854,Didi,Manhattan,Upper East Side,40.77143,-73.94797,Private room,150,30,2,4/24/18,0.02,1,37,0,
5979675,`AmazingBrooklynHome,7039396,Sol And Coach,Brooklyn,Cypress Hills,40.68088,-73.88786,Entire home/apt,109,1,267,5/25/22,3.12,2,285,73,
5663222,ElegantPrivateStudioTownHouse,29358602,Lillybeth & Crystal,Manhattan,Harlem,40.80613,-73.95033,Private room,91,1,304,5/21/22,4.37,3,229,71,
5986444,BRANDNEWHUGEBEDatTIMESSQ,914838,Lior,Manhattan,Hell's Kitchen,40.75758,-73.99367,Entire home/apt,73,30,13,8/31/20,0.16,9,304,0,
5833530,SharedRoominApartment,30280316,Victor,Brooklyn,Bedford-Stuyvesant,40.68638,-73.92032,Private room,40,30,0,,,1,0,0,
5671103,Chiccleanandcomfortable,1686834,Daniel,Queens,Astoria,40.76739,-73.91768,Private room,80,30,11,11/7/16,0.13,1,0,0,
5991675,Peacefulroominsweetneighborhood,22388424,Leslie,Queens,Ridgewood,40.70389,-73.91017,Private room,46,7,17,9/8/18,0.21,2,154,0,
5672196,ComerelaxandexploreNYC,29408218,Corey,Brooklyn,Crown Heights,40.67178,-73.95272,Private room,53,30,0,,,1,0,0,
5992438,RoominHistoricFortGreeneApt,2537749,Anna,Brooklyn,Fort Greene,40.6953,-73.97137,Private room,50,30,2,9/23/16,0.03,1,0,0,
5838638,TrueBedroomApartment,30312382,William,Brooklyn,Crown Heights,40.66926,-73.95897,Entire home/apt,70,60,4,11/6/18,0.06,1,0,0,
5839029,ModernWilliamsburgTreehouse,580009,Timothy,Brooklyn,Williamsburg,40.71604,-73.94912,Entire home/apt,260,30,79,2/6/22,0.91,1,112,2,
5672288,CozybrapartmentinWilliamsburg,15586243,Andrew And Coline,Brooklyn,Williamsburg,40.70908,-73.94889,Entire home/apt,100,30,1,4/27/15,0.01,1,0,0,
5839268,CharmingWestVillageStudio,16064632,Blakely,Manhattan,West Village,40.73482,-74.00628,Entire home/apt,200,30,1,7/31/21,0.1,1,79,1,
5840936,OutdoorPatioSpaceforSmallGroupsHeated,16245414,Shae,Brooklyn,Bushwick,40.69415,-73.92415,Entire home/apt,493,1,2,7/15/17,0.02,3,70,0,
5998890,ClassicBrooklynRowHouse,5574620,Lynn,Brooklyn,Crown Heights,40.67192,-73.9555,Entire home/apt,220,30,5,8/11/15,0.06,1,0,0,
5672471,SunnyRoomclosetoExpressTrain,142695,Lynn,Brooklyn,Bedford-Stuyvesant,40.6813,-73.9476,Private room,65,30,0,,,1,0,0,
5672615,RoominBigDuplexandBackyard,2423554,Mark,Brooklyn,Crown Heights,40.67734,-73.94826,Private room,46,7,16,8/18/19,0.19,1,0,0,
5999786,MtSinaihospitalminsawayPrivatebdrm,4714927,Elisa,Manhattan,East Harlem,40.79047,-73.94865,Private room,63,1,96,3/15/22,1.11,5,0,6,
5672704,CozyRoominTimesSquare,6003891,Inigo,Manhattan,Hell's Kitchen,40.76247,-73.99359,Private room,70,30,3,4/22/16,0.04,1,0,0,
6000785,CharmingBRBedStuyGardenApt,31150792,Micah,Brooklyn,Bedford-Stuyvesant,40.69517,-73.93394,Entire home/apt,129,30,163,2/19/20,2.11,1,0,0,
6000898,MagnificentTownhouseUpperEastSideNYC,23708009,Eric,Manhattan,Upper East Side,40.78287,-73.95169,Entire home/apt,1209,5,75,5/28/22,0.9,1,255,16,
5842819,AmazingApartmentHeartofWilly,3560299,Auminea,Brooklyn,Williamsburg,40.71671,-73.95591,Private room,90,30,1,6/3/15,0.01,1,0,0,
5679938,StunningFurnishedModernStudio,1303542,Frank,Manhattan,Financial District,40.71081,-74.00762,Entire home/apt,150,120,3,10/6/16,0.04,1,95,0,
5846654,HUGEBRontheUpperEastSide,30354449,Avraham,Manhattan,Upper East Side,40.77139,-73.95766,Entire home/apt,110,30,3,2/14/16,0.04,1,0,0,
6002382,CozyroominGreatNeighborhood,4266202,Jackeline,Queens,Astoria,40.76039,-73.92187,Private room,60,30,0,,,1,0,0,
5681745,CharmingBedroomAptinGreenpoint,29456424,Dallas,Brooklyn,Greenpoint,40.73125,-73.95905,Entire home/apt,150,30,8,11/9/15,0.09,1,0,0,
6004567,GorgeousCondoinWallSt,28720717,Albert,Manhattan,Financial District,40.70632,-74.01219,Entire home/apt,399,360,14,5/31/22,0.25,3,309,3,
6005231,TheHubforTwo,31175000,Kathryn,Brooklyn,Bedford-Stuyvesant,40.68397,-73.93787,Entire home/apt,178,3,183,5/22/22,2.69,3,154,19,
6005868,SunnySpaciousSweetBDhome,31177258,Sam +Grace,Brooklyn,Williamsburg,40.71118,-73.95192,Entire home/apt,245,30,46,12/19/21,0.54,1,271,3,
5846745,Spaciousroominfunquiethouse,24561040,Ame,Brooklyn,Park Slope,40.67828,-73.97586,Private room,110,2,196,6/2/22,2.27,3,237,17,
5847182,LeffertsGardensBrooklynRoom,30357478,Ingrid,Brooklyn,East Flatbush,40.65256,-73.95031,Private room,20,30,0,,,1,0,0,
5690007,NewYorkCityPrivateRoomnearMetro,22020703,Patricio,Manhattan,Washington Heights,40.85358,-73.93004,Private room,180,7,206,3/8/20,2.92,1,88,0,
5847724,PrivateRoomInBushwick,8968224,Julia,Brooklyn,Bushwick,40.68878,-73.91346,Private room,49,30,0,,,1,0,0,
5692492,Cozyroominuniqueartsyapartment,3148473,Maria,Manhattan,Washington Heights,40.83884,-73.93809,Private room,45,30,10,9/4/16,0.12,1,0,0,
5848422,DoormanbuildngstudioEastVillage,13465396,Ami,Manhattan,East Village,40.73101,-73.98601,Entire home/apt,101,30,3,1/20/16,0.04,1,0,0,
6006711,AwesomePlaceintheHeartofEV,28429835,Arpan,Manhattan,East Village,40.72896,-73.98725,Private room,250,30,1,5/22/15,0.01,1,0,0,
6006837,LargeprivatebdrminSParkSlope,6527023,Sehrish,Brooklyn,South Slope,40.6648,-73.99195,Private room,70,30,1,5/13/15,0.01,1,0,0,
5693879,LocationRoomwithGardenAccess,29518662,Jennifer,Brooklyn,Park Slope,40.68261,-73.977,Private room,75,30,10,2/22/22,0.13,3,260,3,
6012187,BRaptEastVillage,25796636,Michael,Manhattan,East Village,40.72406,-73.98942,Entire home/apt,150,30,44,7/30/17,0.53,1,0,0,
5849991,bedroomAptatperNight,9898029,Anthony,Brooklyn,East Flatbush,40.65105,-73.92537,Entire home/apt,249,3,27,5/29/22,0.53,5,282,11,
5850978,HugecentralartsyParkAveapt,2843970,M&J,Manhattan,Flatiron District,40.74076,-73.98664,Entire home/apt,214,30,1,6/17/15,0.01,1,0,0,
5693978,largebedroomapartmentavailable,29518961,Akshay,Manhattan,Upper West Side,40.77978,-73.9779,Entire home/apt,120,30,1,3/22/15,0.01,1,0,0,
5695055,NewlyRenovatedNearCentralPark,13347167,AFI Apartments,Manhattan,Upper East Side,40.77266,-73.95535,Entire home/apt,117,30,7,11/1/21,0.08,31,327,2,
5851054,SerenityintheHeartofBrooklyn,26440049,Samantha,Brooklyn,Bushwick,40.70007,-73.91965,Private room,95,30,12,12/10/17,0.14,1,0,0,
6013171,MasterPrivateRoominMidtown,13917722,Fan,Manhattan,Hell's Kitchen,40.76324,-73.98563,Private room,150,30,0,,,1,0,0,
5695509,Privateroomingreataptbwick,15897880,Sander,Queens,Ridgewood,40.70285,-73.90973,Private room,50,30,0,,,1,0,0,
6013186,LovelyBRGardenApartmentwPrivateGarden,31175000,Kathryn,Brooklyn,Bedford-Stuyvesant,40.68271,-73.93971,Entire home/apt,169,3,81,1/2/20,1.1,3,0,0,
5695523,StayEuropeaninBrooklyn,36841,Irene,Brooklyn,Bedford-Stuyvesant,40.68578,-73.92593,Entire home/apt,95,4,228,5/16/22,2.74,1,0,33,
6014926,CharmingStylishEVillageStudio,820011,Ike,Manhattan,East Village,40.72582,-73.98656,Entire home/apt,129,7,78,5/9/22,0.91,2,226,12,
5856685,PrivateRoominHipsterTimesSquare,4194830,Stephanie,Brooklyn,Williamsburg,40.71187,-73.95777,Private room,75,7,16,12/17/21,0.23,1,15,3,
5695566,Cozyroomforshorttermsublet,29528182,Jerie,Brooklyn,Bedford-Stuyvesant,40.68071,-73.95525,Private room,40,30,2,4/8/15,0.02,1,0,0,
5857515,SUNFILLEDWILLIAMSBURGAPTwDECK,2171626,Shawnelle,Brooklyn,Williamsburg,40.7109,-73.96271,Entire home/apt,289,5,0,,,1,0,0,
6015754,ComfortableandLargeRoom,8636732,Kay,Brooklyn,Flatbush,40.63676,-73.96713,Private room,31,30,1,11/2/15,0.01,2,0,0,
5697062,SunnyOpenStudioApartment,29537636,Lauren,Manhattan,Battery Park City,40.7106,-74.01496,Entire home/apt,225,30,3,10/24/15,0.04,1,0,0,
5857519,LargeRoomHamiltonHeightsSectionofManhattan,27378293,Lendy,Manhattan,Harlem,40.82746,-73.94699,Private room,300,1,12,11/20/19,0.15,1,364,0,
5697237,NewbldgJuniorcolombuscircleBalconyWD,2119276,Eran,Manhattan,Hell's Kitchen,40.76656,-73.98706,Entire home/apt,165,30,7,1/23/20,0.11,35,307,0,
5859030,PerfectHomeAwayfromHomeinNYC,13347167,AFI Apartments,Manhattan,Upper East Side,40.77253,-73.95736,Entire home/apt,117,30,3,12/5/21,0.04,31,288,1,
5860123,TallCeilingsSunlightGalore,16437254,Benjamin,Brooklyn,Clinton Hill,40.685,-73.96044,Entire home/apt,306,30,10,11/6/21,0.13,17,280,2,
5697556,MagicalrowhouseandgardeninWilliamsburg,946943,Annie,Brooklyn,Williamsburg,40.71185,-73.9483,Entire home/apt,155,30,65,8/26/19,0.78,3,0,0,
6018589,CharmingPrivateRoom,31241183,Lilian,Manhattan,Washington Heights,40.8391,-73.94062,Private room,65,30,41,2/21/20,0.49,3,246,0,
5705775,BrightBeautifulPrivateGarden,16437254,Benjamin,Brooklyn,Boerum Hill,40.68826,-73.98558,Entire home/apt,258,30,7,9/12/20,0.08,17,278,0,
5861963,OnebedroomApt,30436731,Kristine,Queens,Astoria,40.76279,-73.92039,Entire home/apt,90,30,16,3/31/19,0.19,1,0,0,
5706202,NewCityViewBRLoftGreenpoint,7503643,Vida,Brooklyn,Greenpoint,40.72706,-73.94038,Entire home/apt,169,30,2,10/26/19,0.04,29,308,0,
5862128,SunnyRmwGardenViewSafeminWlktoSubway,30437624,Lisa,Queens,Astoria,40.76826,-73.9155,Private room,69,2,108,4/28/22,1.24,1,24,12,
5706280,NewBedAptNearCentralPark,13347167,AFI Apartments,Manhattan,Upper East Side,40.77171,-73.95535,Entire home/apt,140,30,7,12/26/21,0.11,31,298,3,
6019386,BoardingRoomstyleminiapartmentHarlemOasis,31245355,Kiela,Manhattan,Harlem,40.81124,-73.94128,Entire home/apt,85,28,42,5/17/22,0.5,1,146,11,
5707888,HomeyLargeGorgeousBRApt,3780975,Shira,Manhattan,Harlem,40.80447,-73.95623,Entire home/apt,200,30,6,1/3/16,0.07,1,0,0,
5866656,HomeForMedicalProfessionalsMaimonides,26377263,Stat,Brooklyn,Borough Park,40.64051,-73.99868,Private room,52,6,0,,,53,282,0,
5708360,LargebdrminProspectHeights,2946319,Heather,Brooklyn,Prospect Heights,40.67584,-73.96451,Entire home/apt,67,30,1,1/31/17,0.02,1,0,0,
5869197,LargeModernAptLincolnCenter,30475154,Cynthia,Manhattan,Upper West Side,40.7763,-73.98939,Entire home/apt,250,30,3,12/28/15,0.04,1,0,0,
6020044,ParkSlopeBedroom,12154854,Ryan,Brooklyn,South Slope,40.66969,-73.98884,Private room,35,30,0,,,1,0,0,
5715049,ParkBlockStudio,29628369,Nick,Brooklyn,Park Slope,40.6662,-73.97799,Entire home/apt,225,2,377,5/15/22,4.31,1,279,58,
6026546,BeautifulStudioStepsfromtheMet,22613302,Brittany,Manhattan,Upper East Side,40.77723,-73.96133,Entire home/apt,170,30,2,10/5/15,0.02,1,0,0,
5871372,TinyPrivateGardenStudio,5309143,Ayesha,Bronx,Williamsbridge,40.8791,-73.86345,Private room,135,5,119,5/24/22,1.62,1,116,12,
5716362,PerfectbedroominChinatown,22992748,Joseph,Manhattan,Two Bridges,40.71097,-73.99713,Entire home/apt,200,3,3,5/24/22,1.88,1,35,3,
5872177,SunnyOneBedroomAmazingLocation,9893040,Sari,Manhattan,Chelsea,40.74148,-73.99877,Entire home/apt,163,30,12,5/12/16,0.14,1,0,0,
6027345,Supercleanroominrenovatedhistoricbrownstone,2881,Loli,Brooklyn,Bedford-Stuyvesant,40.68668,-73.95016,Private room,66,30,404,5/2/22,4.69,2,42,43,
5717674,WelcometoBrooklyn,29642992,Annalyn,Brooklyn,Kensington,40.63523,-73.97486,Private room,70,30,8,10/18/16,0.1,1,0,0,
6027485,bedroominbedroomapartment,31283971,Ana,Brooklyn,Bedford-Stuyvesant,40.68572,-73.95273,Private room,38,30,1,12/31/17,0.02,1,0,0,
5718494,SpaciousstudiobetweenNoLiTaandLES,11559667,Veronica And Tyler,Manhattan,Lower East Side,40.72038,-73.99154,Entire home/apt,150,30,3,9/15/17,0.05,1,0,0,
6028165,BOHEMIANCHICBROURDOORAREA,31287099,Erin,Manhattan,Lower East Side,40.71897,-73.9921,Entire home/apt,125,30,9,12/29/19,0.12,1,0,0,
5718935,SpaciousStudioCentralPark,29651191,Adam,Manhattan,Upper West Side,40.79679,-73.96105,Entire home/apt,225,30,13,1/2/18,0.15,1,0,0,
5878382,Beautifulbrightandfriendly,18527346,Kaley,Brooklyn,Prospect Heights,40.67551,-73.96512,Private room,60,30,5,6/12/16,0.06,1,0,0,
5719742,Greatlocationclosetoeverything,87105,Laura,Manhattan,Upper West Side,40.77874,-73.98505,Entire home/apt,230,30,18,1/14/22,0.21,2,49,4,
5881858,Newlyrenovatedbedroomapartment,3311124,Georgie,Manhattan,East Village,40.73031,-73.98953,Entire home/apt,220,30,0,,,1,0,0,
5882068,ComfortableclassybrinDitmasPk,2533934,Leeore,Brooklyn,Flatbush,40.64774,-73.96226,Entire home/apt,95,4,11,6/20/19,0.22,1,0,0,
5720988,PerfectStudiointheWestVillage,29664627,Luis,Manhattan,West Village,40.73397,-74.0036,Entire home/apt,200,30,8,7/6/16,0.1,1,0,0,
5882725,BeautifulPrivateWilliamsburgSuitewithTerrace,20557884,Anita,Brooklyn,Williamsburg,40.70709,-73.94949,Entire home/apt,183,4,123,5/13/22,1.42,1,185,28,
6029809,CharmingstudioapartmentinBrooklynBrownstone,4049004,Poppy,Brooklyn,Bedford-Stuyvesant,40.68223,-73.91927,Entire home/apt,150,3,163,5/30/22,1.99,1,41,24,
6029987,SpaciousTrendyUptownApartment,15635060,Chris,Manhattan,Washington Heights,40.84514,-73.93966,Entire home/apt,100,2,10,6/29/16,0.12,1,0,0,
5725154,DNTWNBKBoerumHillSkyLoft,29683852,Lindsay,Brooklyn,Downtown Brooklyn,40.68888,-73.98344,Entire home/apt,150,30,2,4/12/15,0.02,1,0,0,
6031001,PrivateRoominPrimeWilliamsburg,30021924,Perry,Brooklyn,Williamsburg,40.71583,-73.94981,Private room,90,30,5,12/8/19,0.06,1,338,0,
5883159,BeautifulOneBedroomApartmentNearCentralPark,436365,Marina,Manhattan,Upper East Side,40.76745,-73.95506,Entire home/apt,130,30,18,10/17/19,0.21,2,0,0,
5726139,RoominWilliamsburg,14001033,Hadrien,Brooklyn,Williamsburg,40.71239,-73.96178,Private room,65,30,0,,,1,0,0,
6037761,SpaciousRoominEastVillageArchitectsHome,7256281,Sne,Manhattan,East Village,40.72737,-73.98936,Private room,168,1,573,5/15/22,6.6,1,139,75,
5727093,UrbanRusticRoomInArtistsLoft,29693386,Jeffrey,Brooklyn,Williamsburg,40.70401,-73.9337,Private room,65,30,1,4/8/15,0.01,1,0,0,
5729530,BraptontheUESaccomodatestwo,29707420,Riki,Manhattan,Upper East Side,40.76939,-73.9504,Entire home/apt,150,30,0,,,1,0,0,
6040757,BigBrightwTerracenearpark,23713669,Vanessa,Brooklyn,Prospect Heights,40.67404,-73.96518,Entire home/apt,300,6,34,3/3/22,0.4,1,0,1,
6041875,Harlembdrapt,30354475,Pepper,Manhattan,East Harlem,40.8124,-73.9347,Entire home/apt,150,30,0,,,1,0,0,
5885201,SUNNYROOMAINCHARMINGAREA,4291007,Suzette And Graham,Brooklyn,Clinton Hill,40.69378,-73.96196,Private room,95,30,48,7/31/21,0.56,18,328,2,
5885280,CHARMINGROOMAPRIVATEBALCONY,4291007,Suzette And Graham,Brooklyn,Clinton Hill,40.69311,-73.96186,Private room,101,30,62,1/3/22,0.72,18,277,3,
5885373,SUNNYROOMBPRIVATEBALCONYINCHARMINGAREA,4291007,Suzette And Graham,Brooklyn,Clinton Hill,40.6929,-73.96196,Private room,101,30,45,3/3/22,0.52,18,308,3,
5734824,HugebeautifulduplexinBudStuy,2739450,Victoria,Brooklyn,Bedford-Stuyvesant,40.69316,-73.93295,Entire home/apt,150,30,16,12/30/17,0.19,1,0,0,
5885396,SUNNYROOMINCHARMINGAREA,4291007,Suzette And Graham,Brooklyn,Bedford-Stuyvesant,40.69405,-73.96098,Private room,99,30,55,2/20/22,0.64,18,171,3,
6043671,HEARTofManhattan,16458904,Margaret,Manhattan,Murray Hill,40.74922,-73.97424,Entire home/apt,125,30,13,5/23/21,0.16,1,270,0,
5737759,StudioLoftCleaningCDCguidelinesimplemented,7503643,Vida,Brooklyn,Greenpoint,40.72624,-73.9423,Entire home/apt,139,30,2,8/31/19,0.05,29,277,0,
5885402,CHARMINGROOMWROOFDECKACCESS,4291007,Suzette And Graham,Brooklyn,Clinton Hill,40.69279,-73.96184,Private room,101,30,41,10/30/21,0.47,18,273,2,
5743959,PrivateRoomAvailable,29792577,Nina,Manhattan,Harlem,40.81992,-73.95526,Private room,50,30,6,8/16/16,0.07,1,0,0,
5885542,SUNNYROOMINCHARMINGAREA,4291007,Suzette And Graham,Brooklyn,Clinton Hill,40.69343,-73.96168,Private room,101,30,54,4/9/22,0.63,18,306,4,
6044964,BeachLoversDream,31204745,Monika,Queens,Arverne,40.59008,-73.79276,Entire home/apt,196,2,283,5/28/22,3.31,2,305,43,
6045917,PerfectPrivateRoomfororper,31376201,William,Queens,Kew Gardens,40.70664,-73.83395,Private room,150,30,0,,,3,0,0,
